"area","value","date","unit","description","name","iso3c"
"China",12.916648166837,2004,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP","China"
"China",12.3489989652141,2003,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP","China"
"China",13.3014877126424,2002,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP","China"
"China",13.9834613522186,2001,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP","China"
"China",14.6762416552585,2000,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP","China"
"China",16.0647884669624,1999,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP","China"
"China",17.1590347605501,1998,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP","China"
"China",17.8952767359135,1997,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP","China"
"China",19.3254855475406,1996,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP","China"
"China",19.5965196106392,1995,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP","China"
"China",19.4742827285474,1994,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP","China"
"China",19.3074684038403,1993,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP","China"
"China",21.3288613741081,1992,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP","China"
"China",24.034067384598,1991,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP","China"
"China",26.5843081183771,1990,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP","China"
"China",26.0699996948242,2018,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",26.9799995422363,2017,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",27.7000007629395,2016,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",28.5900001525879,2015,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",29.5,2014,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",31.3999996185303,2013,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",33.5999984741211,2012,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",34.7999992370605,2011,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",36.7000007629395,2010,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",38.0999984741211,2009,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",39.5999984741211,2008,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",40.7999992370605,2007,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",42.5999984741211,2006,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",44.7999992370605,2005,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",46.9000015258789,2004,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",49.0999984741211,2003,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",50.0099983215332,2002,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",50.0099983215332,2001,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",50.0099983215332,2000,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",50.0999984741211,1999,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",49.7999992370605,1998,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",49.9000015258789,1997,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",50.5,1996,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",52.2000007629395,1995,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",54.2999992370605,1994,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",56.4000015258789,1993,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",58.5,1992,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",59.7000007629395,1991,"%","Share of total employment, \n modelled","Agricultural jobs","China"
"China",103.09,2018,"2004-2006=100","","Food production index","China"
"China",102.58,2017,"2004-2006=100","","Food production index","China"
"China",101.35,2016,"2004-2006=100","","Food production index","China"
"China",100.85,2015,"2004-2006=100","","Food production index","China"
"China",97.81,2014,"2004-2006=100","","Food production index","China"
"China",96.31,2013,"2004-2006=100","","Food production index","China"
"China",94.92,2012,"2004-2006=100","","Food production index","China"
"China",91.95,2011,"2004-2006=100","","Food production index","China"
"China",89.15,2010,"2004-2006=100","","Food production index","China"
"China",86.66,2009,"2004-2006=100","","Food production index","China"
"China",84.48,2008,"2004-2006=100","","Food production index","China"
"China",79.83,2007,"2004-2006=100","","Food production index","China"
"China",78.12,2006,"2004-2006=100","","Food production index","China"
"China",76.55,2005,"2004-2006=100","","Food production index","China"
"China",73.9,2004,"2004-2006=100","","Food production index","China"
"China",70.36,2003,"2004-2006=100","","Food production index","China"
"China",69.59,2002,"2004-2006=100","","Food production index","China"
"China",66.93,2001,"2004-2006=100","","Food production index","China"
"China",65.96,2000,"2004-2006=100","","Food production index","China"
"China",63.68,1999,"2004-2006=100","","Food production index","China"
"China",60.83,1998,"2004-2006=100","","Food production index","China"
"China",57.57,1997,"2004-2006=100","","Food production index","China"
"China",55.41,1996,"2004-2006=100","","Food production index","China"
"China",52.84,1995,"2004-2006=100","","Food production index","China"
"China",48.21,1994,"2004-2006=100","","Food production index","China"
"China",45.58,1993,"2004-2006=100","","Food production index","China"
"China",41.73,1992,"2004-2006=100","","Food production index","China"
"China",39.4,1991,"2004-2006=100","","Food production index","China"
"China",38.22,1990,"2004-2006=100","","Food production index","China"
"China",6.18493184110085,2018,"%","Food over merchandise imports","Food imports","China"
"China",6.60739473506711,2017,"%","Food over merchandise imports","Food imports","China"
"China",6.27560662997254,2016,"%","Food over merchandise imports","Food imports","China"
"China",6.66132363634685,2015,"%","Food over merchandise imports","Food imports","China"
"China",5.8178747588258,2014,"%","Food over merchandise imports","Food imports","China"
"China",5.49827655460206,2013,"%","Food over merchandise imports","Food imports","China"
"China",5.40612390228701,2012,"%","Food over merchandise imports","Food imports","China"
"China",4.65196557426461,2011,"%","Food over merchandise imports","Food imports","China"
"China",4.617159500681,2010,"%","Food over merchandise imports","Food imports","China"
"China",4.92007618676257,2009,"%","Food over merchandise imports","Food imports","China"
"China",4.75813481322787,2008,"%","Food over merchandise imports","Food imports","China"
"China",3.72213322452582,2007,"%","Food over merchandise imports","Food imports","China"
"China",3.18720737999403,2006,"%","Food over merchandise imports","Food imports","China"
"China",3.55944030433494,2005,"%","Food over merchandise imports","Food imports","China"
"China",4.03754200714251,2004,"%","Food over merchandise imports","Food imports","China"
"China",3.85895678491532,2003,"%","Food over merchandise imports","Food imports","China"
"China",3.52833071574746,2002,"%","Food over merchandise imports","Food imports","China"
"China",3.98143235100007,2001,"%","Food over merchandise imports","Food imports","China"
"China",4.1415670503436,2000,"%","Food over merchandise imports","Food imports","China"
"China",4.05905600313996,1999,"%","Food over merchandise imports","Food imports","China"
"China",4.76664012437009,1998,"%","Food over merchandise imports","Food imports","China"
"China",5.0448743178983,1997,"%","Food over merchandise imports","Food imports","China"
"China",5.90004277898128,1996,"%","Food over merchandise imports","Food imports","China"
"China",6.99286331250247,1995,"%","Food over merchandise imports","Food imports","China"
"China",4.392123453808,1994,"%","Food over merchandise imports","Food imports","China"
"China",2.86866651857743,1993,"%","Food over merchandise imports","Food imports","China"
"China",4.89049287327548,1992,"%","Food over merchandise imports","Food imports","China"
"China",56.0790834053772,2018,"%","Share of total land","Agricultural land","China"
"China",56.0793505508419,2017,"%","Share of total land","Agricultural land","China"
"China",56.0816654067681,2016,"%","Share of total land","Agricultural land","China"
"China",56.090201435984,2015,"%","Share of total land","Agricultural land","China"
"China",56.0967380472843,2014,"%","Share of total land","Agricultural land","China"
"China",56.1080381401584,2013,"%","Share of total land","Agricultural land","China"
"China",56.107828313151,2012,"%","Share of total land","Agricultural land","China"
"China",56.1169108294991,2011,"%","Share of total land","Agricultural land","China"
"China",56.1202755223834,2010,"%","Share of total land","Agricultural land","China"
"China",56.1332002008976,2009,"%","Share of total land","Agricultural land","China"
"China",56.0709365390941,2008,"%","Share of total land","Agricultural land","China"
"China",56.0083515761775,2007,"%","Share of total land","Agricultural land","China"
"China",55.9457666238713,2006,"%","Share of total land","Agricultural land","China"
"China",55.8831828468425,2005,"%","Share of total land","Agricultural land","China"
"China",55.8204876430821,2004,"%","Share of total land","Agricultural land","China"
"China",55.7583318331087,2003,"%","Share of total land","Agricultural land","China"
"China",55.695637819864,2002,"%","Share of total land","Agricultural land","China"
"China",55.6328406499339,2001,"%","Share of total land","Agricultural land","China"
"China",55.5700446698569,2000,"%","Share of total land","Agricultural land","China"
"China",55.5703835980099,1999,"%","Share of total land","Agricultural land","China"
"China",55.5707814882368,1998,"%","Share of total land","Agricultural land","China"
"China",55.5713915865846,1997,"%","Share of total land","Agricultural land","China"
"China",55.5722138930535,1996,"%","Share of total land","Agricultural land","China"
"China",55.5681229787198,1995,"%","Share of total land","Agricultural land","China"
"China",55.5683116756343,1994,"%","Share of total land","Agricultural land","China"
"China",55.0794881942816,1993,"%","Share of total land","Agricultural land","China"
"China",54.6648317659929,1992,"%","Share of total land","Agricultural land","China"
"China",54.3542638628196,1991,"%","Share of total land","Agricultural land","China"
"China",53.7516963458667,1990,"%","Share of total land","Agricultural land","China"
"China",22.9417353835101,2018,"%","Share of total land","Forest land","China"
"China",22.7423102916965,2017,"%","Share of total land","Forest land","China"
"China",22.5428773041647,2016,"%","Share of total land","Forest land","China"
"China",22.3130941846073,2015,"%","Share of total land","Forest land","China"
"China",22.1075946459969,2014,"%","Share of total land","Forest land","China"
"China",21.9020948706353,2013,"%","Share of total land","Forest land","China"
"China",21.6965960161134,2012,"%","Share of total land","Forest land","China"
"China",21.49109623203,2011,"%","Share of total land","Forest land","China"
"China",21.2855968996448,2010,"%","Share of total land","Forest land","China"
"China",21.0350872157688,2009,"%","Share of total land","Forest land","China"
"China",20.7845781828599,2008,"%","Share of total land","Forest land","China"
"China",20.5340680339958,2007,"%","Share of total land","Forest land","China"
"China",20.2835578851316,2006,"%","Share of total land","Forest land","China"
"China",20.0330481613855,2005,"%","Share of total land","Forest land","China"
"China",19.7825365378985,2004,"%","Share of total land","Forest land","China"
"China",19.5320280602681,2003,"%","Share of total land","Forest land","China"
"China",19.2815168805051,2002,"%","Share of total land","Forest land","China"
"China",19.031006736957,2001,"%","Share of total land","Forest land","China"
"China",18.7804969919467,2000,"%","Share of total land","Forest land","China"
"China",18.5697548253474,1999,"%","Share of total land","Forest land","China"
"China",18.359032585618,1998,"%","Share of total land","Forest land","China"
"China",18.1483103458886,1997,"%","Share of total land","Forest land","China"
"China",17.9375881061592,1996,"%","Share of total land","Forest land","China"
"China",17.7268470575253,1995,"%","Share of total land","Forest land","China"
"China",17.5162179683745,1994,"%","Share of total land","Forest land","China"
"China",17.3054948343019,1993,"%","Share of total land","Forest land","China"
"China",17.0947717002293,1992,"%","Share of total land","Forest land","China"
"China",16.8840485661567,1991,"%","Share of total land","Forest land","China"
"China",16.6733254320841,1990,"%","Share of total land","Forest land","China"
"China",6081.4,2018,"kg","Yield per hectare","Cereal yield","China"
"China",6028.6,2017,"kg","Yield per hectare","Cereal yield","China"
